"","0","1","Overall","var","Variables"
"53",38.8034508605737,38.8034508605737,38.8034508605737,"Polydipsia",4
"54",30.5936108834311,30.5936108834311,30.5936108834311,"Gender",4
"55",23.8809047129462,23.8809047129462,23.8809047129462,"Age",4
"56",40.2128217907981,40.2128217907981,40.2128217907981,"Polyuria",3
"57",38.8034508605737,38.8034508605737,38.8034508605737,"Polydipsia",3
"58",30.5936108834311,30.5936108834311,30.5936108834311,"Gender",3
"59",40.2128217907981,40.2128217907981,40.2128217907981,"Polyuria",2
"60",38.8034508605737,38.8034508605737,38.8034508605737,"Polydipsia",2
"61",40.2128217907981,40.2128217907981,40.2128217907981,"Polyuria",1
"62",39.8239618111491,39.8239618111491,39.8239618111491,"Polyuria",16
"63",39.1544462466207,39.1544462466207,39.1544462466207,"Polydipsia",16
"64",32.9341062883567,32.9341062883567,32.9341062883567,"Gender",16
"65",20.6221124874252,20.6221124874252,20.6221124874252,"Age",16
"66",17.9265317565223,17.9265317565223,17.9265317565223,"delayed.healing",16
"67",17.3967479278013,17.3967479278013,17.3967479278013,"Alopecia",16
"68",17.1768315211922,17.1768315211922,17.1768315211922,"Irritability",16
"69",15.9207337393411,15.9207337393411,15.9207337393411,"Itching",16
"70",15.8012942422268,15.8012942422268,15.8012942422268,"sudden.weight.loss",16
"71",15.1350593838142,15.1350593838142,15.1350593838142,"partial.paresis",16
"72",12.9482079619161,12.9482079619161,12.9482079619161,"Genital.thrush",16
"73",12.544251175966,12.544251175966,12.544251175966,"weakness",16
"74",12.009584985401,12.009584985401,12.009584985401,"visual.blurring",16
"75",11.6235452464475,11.6235452464475,11.6235452464475,"Obesity",16
"76",11.6188350046735,11.6188350046735,11.6188350046735,"Polyphagia",16
"77",11.5063251457708,11.5063251457708,11.5063251457708,"muscle.stiffness",16
"78",39.8239618111491,39.8239618111491,39.8239618111491,"Polyuria",9
"79",39.1544462466207,39.1544462466207,39.1544462466207,"Polydipsia",9
"80",32.9341062883567,32.9341062883567,32.9341062883567,"Gender",9
"81",20.6221124874252,20.6221124874252,20.6221124874252,"Age",9
"82",17.9265317565223,17.9265317565223,17.9265317565223,"delayed.healing",9
"83",17.3967479278013,17.3967479278013,17.3967479278013,"Alopecia",9
"84",17.1768315211922,17.1768315211922,17.1768315211922,"Irritability",9
"85",15.9207337393411,15.9207337393411,15.9207337393411,"Itching",9
"86",15.8012942422268,15.8012942422268,15.8012942422268,"sudden.weight.loss",9
"87",39.8239618111491,39.8239618111491,39.8239618111491,"Polyuria",8
"88",39.1544462466207,39.1544462466207,39.1544462466207,"Polydipsia",8
"89",32.9341062883567,32.9341062883567,32.9341062883567,"Gender",8
"90",20.6221124874252,20.6221124874252,20.6221124874252,"Age",8
"91",17.9265317565223,17.9265317565223,17.9265317565223,"delayed.healing",8
"92",17.3967479278013,17.3967479278013,17.3967479278013,"Alopecia",8
"93",17.1768315211922,17.1768315211922,17.1768315211922,"Irritability",8
"94",15.9207337393411,15.9207337393411,15.9207337393411,"Itching",8
"95",39.8239618111491,39.8239618111491,39.8239618111491,"Polyuria",7
"96",39.1544462466207,39.1544462466207,39.1544462466207,"Polydipsia",7
"97",32.9341062883567,32.9341062883567,32.9341062883567,"Gender",7
"98",20.6221124874252,20.6221124874252,20.6221124874252,"Age",7
"99",17.9265317565223,17.9265317565223,17.9265317565223,"delayed.healing",7
"100",17.3967479278013,17.3967479278013,17.3967479278013,"Alopecia",7
"101",17.1768315211922,17.1768315211922,17.1768315211922,"Irritability",7
"102",39.8239618111491,39.8239618111491,39.8239618111491,"Polyuria",6
"103",39.1544462466207,39.1544462466207,39.1544462466207,"Polydipsia",6
"104",32.9341062883567,32.9341062883567,32.9341062883567,"Gender",6
"105",20.6221124874252,20.6221124874252,20.6221124874252,"Age",6
"106",17.9265317565223,17.9265317565223,17.9265317565223,"delayed.healing",6
"107",17.3967479278013,17.3967479278013,17.3967479278013,"Alopecia",6
"108",39.8239618111491,39.8239618111491,39.8239618111491,"Polyuria",5
"109",39.1544462466207,39.1544462466207,39.1544462466207,"Polydipsia",5
"110",32.9341062883567,32.9341062883567,32.9341062883567,"Gender",5
"111",20.6221124874252,20.6221124874252,20.6221124874252,"Age",5
"112",17.9265317565223,17.9265317565223,17.9265317565223,"delayed.healing",5
"113",39.8239618111491,39.8239618111491,39.8239618111491,"Polyuria",4
"114",39.1544462466207,39.1544462466207,39.1544462466207,"Polydipsia",4
"115",32.9341062883567,32.9341062883567,32.9341062883567,"Gender",4
"116",20.6221124874252,20.6221124874252,20.6221124874252,"Age",4
"117",39.8239618111491,39.8239618111491,39.8239618111491,"Polyuria",3
"118",39.1544462466207,39.1544462466207,39.1544462466207,"Polydipsia",3
"119",32.9341062883567,32.9341062883567,32.9341062883567,"Gender",3
"120",39.8239618111491,39.8239618111491,39.8239618111491,"Polyuria",2
"121",39.1544462466207,39.1544462466207,39.1544462466207,"Polydipsia",2
"122",39.8239618111491,39.8239618111491,39.8239618111491,"Polyuria",1
"123",38.8756948449535,38.8756948449535,38.8756948449535,"Polyuria",16
"124",38.1934482624528,38.1934482624528,38.1934482624528,"Polydipsia",16
"125",30.5002878847494,30.5002878847494,30.5002878847494,"Gender",16
"126",23.0571628739987,23.0571628739987,23.0571628739987,"Age",16
"127",17.2320035588136,17.2320035588136,17.2320035588136,"Alopecia",16
"128",17.0920819270634,17.0920819270634,17.0920819270634,"Irritability",16
"129",16.9016421235743,16.9016421235743,16.9016421235743,"delayed.healing",16
"130",16.4504417644834,16.4504417644834,16.4504417644834,"sudden.weight.loss",16
"131",16.1605899120326,16.1605899120326,16.1605899120326,"Itching",16
"132",15.941551003136,15.941551003136,15.941551003136,"partial.paresis",16
"133",14.4065802194207,14.4065802194207,14.4065802194207,"visual.blurring",16
"134",13.3955570668141,13.3955570668141,13.3955570668141,"Genital.thrush",16
"135",12.5180406200603,12.5180406200603,12.5180406200603,"weakness",16
"136",12.4667884254551,12.4667884254551,12.4667884254551,"Polyphagia",16
"137",12.1436045670772,12.1436045670772,12.1436045670772,"Obesity",16
"138",11.3768810604533,11.3768810604533,11.3768810604533,"muscle.stiffness",16
"139",38.8756948449535,38.8756948449535,38.8756948449535,"Polyuria",9
"140",38.1934482624528,38.1934482624528,38.1934482624528,"Polydipsia",9
"141",30.5002878847494,30.5002878847494,30.5002878847494,"Gender",9
"142",23.0571628739987,23.0571628739987,23.0571628739987,"Age",9
"143",17.2320035588136,17.2320035588136,17.2320035588136,"Alopecia",9
"144",17.0920819270634,17.0920819270634,17.0920819270634,"Irritability",9
"145",16.9016421235743,16.9016421235743,16.9016421235743,"delayed.healing",9
"146",16.4504417644834,16.4504417644834,16.4504417644834,"sudden.weight.loss",9
"147",16.1605899120326,16.1605899120326,16.1605899120326,"Itching",9
"148",38.8756948449535,38.8756948449535,38.8756948449535,"Polyuria",8
"149",38.1934482624528,38.1934482624528,38.1934482624528,"Polydipsia",8
"150",30.5002878847494,30.5002878847494,30.5002878847494,"Gender",8
"151",23.0571628739987,23.0571628739987,23.0571628739987,"Age",8
"152",17.2320035588136,17.2320035588136,17.2320035588136,"Alopecia",8
"153",17.0920819270634,17.0920819270634,17.0920819270634,"Irritability",8
"154",16.9016421235743,16.9016421235743,16.9016421235743,"delayed.healing",8
"155",16.4504417644834,16.4504417644834,16.4504417644834,"sudden.weight.loss",8
"156",38.8756948449535,38.8756948449535,38.8756948449535,"Polyuria",7
"157",38.1934482624528,38.1934482624528,38.1934482624528,"Polydipsia",7
"158",30.5002878847494,30.5002878847494,30.5002878847494,"Gender",7
"159",23.0571628739987,23.0571628739987,23.0571628739987,"Age",7
"160",17.2320035588136,17.2320035588136,17.2320035588136,"Alopecia",7
"161",17.0920819270634,17.0920819270634,17.0920819270634,"Irritability",7
"162",16.9016421235743,16.9016421235743,16.9016421235743,"delayed.healing",7
"163",38.8756948449535,38.8756948449535,38.8756948449535,"Polyuria",6
"164",38.1934482624528,38.1934482624528,38.1934482624528,"Polydipsia",6
"165",30.5002878847494,30.5002878847494,30.5002878847494,"Gender",6
"166",23.0571628739987,23.0571628739987,23.0571628739987,"Age",6
"167",17.2320035588136,17.2320035588136,17.2320035588136,"Alopecia",6
"168",17.0920819270634,17.0920819270634,17.0920819270634,"Irritability",6
"169",38.8756948449535,38.8756948449535,38.8756948449535,"Polyuria",5
"170",38.1934482624528,38.1934482624528,38.1934482624528,"Polydipsia",5
"171",30.5002878847494,30.5002878847494,30.5002878847494,"Gender",5
"172",23.0571628739987,23.0571628739987,23.0571628739987,"Age",5
"173",17.2320035588136,17.2320035588136,17.2320035588136,"Alopecia",5
"174",38.8756948449535,38.8756948449535,38.8756948449535,"Polyuria",4
"175",38.1934482624528,38.1934482624528,38.1934482624528,"Polydipsia",4
"176",30.5002878847494,30.5002878847494,30.5002878847494,"Gender",4
"177",23.0571628739987,23.0571628739987,23.0571628739987,"Age",4
"178",38.8756948449535,38.8756948449535,38.8756948449535,"Polyuria",3
"179",38.1934482624528,38.1934482624528,38.1934482624528,"Polydipsia",3
"180",30.5002878847494,30.5002878847494,30.5002878847494,"Gender",3
"181",38.8756948449535,38.8756948449535,38.8756948449535,"Polyuria",2
"182",38.1934482624528,38.1934482624528,38.1934482624528,"Polydipsia",2
"183",38.8756948449535,38.8756948449535,38.8756948449535,"Polyuria",1
"184",42.1621600990259,42.1621600990259,42.1621600990259,"Polyuria",16
"185",36.9786675205698,36.9786675205698,36.9786675205698,"Polydipsia",16
"186",32.7066622928831,32.7066622928831,32.7066622928831,"Gender",16
"187",22.9319165521567,22.9319165521567,22.9319165521567,"Age",16
"188",17.6291110922231,17.6291110922231,17.6291110922231,"Alopecia",16
"189",17.3160956377998,17.3160956377998,17.3160956377998,"delayed.healing",16
"190",17.2782998316962,17.2782998316962,17.2782998316962,"Irritability",16
"191",16.2157322079597,16.2157322079597,16.2157322079597,"sudden.weight.loss",16
"192",15.8090213252552,15.8090213252552,15.8090213252552,"partial.paresis",16
"193",15.7783317847493,15.7783317847493,15.7783317847493,"Itching",16
"194",13.6102910932349,13.6102910932349,13.6102910932349,"Genital.thrush",16
"195",12.6992230607975,12.6992230607975,12.6992230607975,"visual.blurring",16
"196",12.5724216558689,12.5724216558689,12.5724216558689,"weakness",16
"197",12.5381449919799,12.5381449919799,12.5381449919799,"Obesity",16
"198",11.9464619618714,11.9464619618714,11.9464619618714,"Polyphagia",16
"199",11.0987888524198,11.0987888524198,11.0987888524198,"muscle.stiffness",16
"200",42.1621600990259,42.1621600990259,42.1621600990259,"Polyuria",9
"201",36.9786675205698,36.9786675205698,36.9786675205698,"Polydipsia",9
"202",32.7066622928831,32.7066622928831,32.7066622928831,"Gender",9
"203",22.9319165521567,22.9319165521567,22.9319165521567,"Age",9
"204",17.6291110922231,17.6291110922231,17.6291110922231,"Alopecia",9
"205",17.3160956377998,17.3160956377998,17.3160956377998,"delayed.healing",9
"206",17.2782998316962,17.2782998316962,17.2782998316962,"Irritability",9
"207",16.2157322079597,16.2157322079597,16.2157322079597,"sudden.weight.loss",9
"208",15.8090213252552,15.8090213252552,15.8090213252552,"partial.paresis",9
"209",42.1621600990259,42.1621600990259,42.1621600990259,"Polyuria",8
"210",36.9786675205698,36.9786675205698,36.9786675205698,"Polydipsia",8
"211",32.7066622928831,32.7066622928831,32.7066622928831,"Gender",8
"212",22.9319165521567,22.9319165521567,22.9319165521567,"Age",8
"213",17.6291110922231,17.6291110922231,17.6291110922231,"Alopecia",8
"214",17.3160956377998,17.3160956377998,17.3160956377998,"delayed.healing",8
"215",17.2782998316962,17.2782998316962,17.2782998316962,"Irritability",8
"216",16.2157322079597,16.2157322079597,16.2157322079597,"sudden.weight.loss",8
"217",42.1621600990259,42.1621600990259,42.1621600990259,"Polyuria",7
"218",36.9786675205698,36.9786675205698,36.9786675205698,"Polydipsia",7
"219",32.7066622928831,32.7066622928831,32.7066622928831,"Gender",7
"220",22.9319165521567,22.9319165521567,22.9319165521567,"Age",7
"221",17.6291110922231,17.6291110922231,17.6291110922231,"Alopecia",7
"222",17.3160956377998,17.3160956377998,17.3160956377998,"delayed.healing",7
"223",17.2782998316962,17.2782998316962,17.2782998316962,"Irritability",7
"224",42.1621600990259,42.1621600990259,42.1621600990259,"Polyuria",6
"225",36.9786675205698,36.9786675205698,36.9786675205698,"Polydipsia",6
"226",32.7066622928831,32.7066622928831,32.7066622928831,"Gender",6
"227",22.9319165521567,22.9319165521567,22.9319165521567,"Age",6
"228",17.6291110922231,17.6291110922231,17.6291110922231,"Alopecia",6
"229",17.3160956377998,17.3160956377998,17.3160956377998,"delayed.healing",6
"230",42.1621600990259,42.1621600990259,42.1621600990259,"Polyuria",5
"231",36.9786675205698,36.9786675205698,36.9786675205698,"Polydipsia",5
"232",32.7066622928831,32.7066622928831,32.7066622928831,"Gender",5
"233",22.9319165521567,22.9319165521567,22.9319165521567,"Age",5
"234",17.6291110922231,17.6291110922231,17.6291110922231,"Alopecia",5
"235",42.1621600990259,42.1621600990259,42.1621600990259,"Polyuria",4
"236",36.9786675205698,36.9786675205698,36.9786675205698,"Polydipsia",4
"237",32.7066622928831,32.7066622928831,32.7066622928831,"Gender",4
"238",22.9319165521567,22.9319165521567,22.9319165521567,"Age",4
"239",42.1621600990259,42.1621600990259,42.1621600990259,"Polyuria",3
"240",36.9786675205698,36.9786675205698,36.9786675205698,"Polydipsia",3
"241",32.7066622928831,32.7066622928831,32.7066622928831,"Gender",3
"242",42.1621600990259,42.1621600990259,42.1621600990259,"Polyuria",2
"243",36.9786675205698,36.9786675205698,36.9786675205698,"Polydipsia",2
"244",42.1621600990259,42.1621600990259,42.1621600990259,"Polyuria",1
"245",40.7130988014984,40.7130988014984,40.7130988014984,"Polyuria",16
"246",37.2321946147849,37.2321946147849,37.2321946147849,"Polydipsia",16
"247",32.9783384799002,32.9783384799002,32.9783384799002,"Gender",16
"248",22.9402441063688,22.9402441063688,22.9402441063688,"Age",16
"249",17.1167685709683,17.1167685709683,17.1167685709683,"sudden.weight.loss",16
"250",16.6982451404113,16.6982451404113,16.6982451404113,"delayed.healing",16
"251",16.2747350009096,16.2747350009096,16.2747350009096,"Irritability",16
"252",15.5223311795916,15.5223311795916,15.5223311795916,"Alopecia",16
"253",15.1548704565466,15.1548704565466,15.1548704565466,"Itching",16
"254",15.0366295558206,15.0366295558206,15.0366295558206,"partial.paresis",16
"255",13.064945329947,13.064945329947,13.064945329947,"weakness",16
"256",13.0254978697827,13.0254978697827,13.0254978697827,"visual.blurring",16
"257",12.5702398783325,12.5702398783325,12.5702398783325,"Genital.thrush",16
"258",11.4234290547455,11.4234290547455,11.4234290547455,"muscle.stiffness",16
"259",10.7383987927247,10.7383987927247,10.7383987927247,"Polyphagia",16
"260",10.6200602710523,10.6200602710523,10.6200602710523,"Obesity",16
"261",40.7130988014984,40.7130988014984,40.7130988014984,"Polyuria",9
"262",37.2321946147849,37.2321946147849,37.2321946147849,"Polydipsia",9
"263",32.9783384799002,32.9783384799002,32.9783384799002,"Gender",9
"264",22.9402441063688,22.9402441063688,22.9402441063688,"Age",9
"265",17.1167685709683,17.1167685709683,17.1167685709683,"sudden.weight.loss",9
"266",16.6982451404113,16.6982451404113,16.6982451404113,"delayed.healing",9
"267",16.2747350009096,16.2747350009096,16.2747350009096,"Irritability",9
"268",15.5223311795916,15.5223311795916,15.5223311795916,"Alopecia",9
"269",15.1548704565466,15.1548704565466,15.1548704565466,"Itching",9
"270",40.7130988014984,40.7130988014984,40.7130988014984,"Polyuria",8
"271",37.2321946147849,37.2321946147849,37.2321946147849,"Polydipsia",8
"272",32.9783384799002,32.9783384799002,32.9783384799002,"Gender",8
"273",22.9402441063688,22.9402441063688,22.9402441063688,"Age",8
"274",17.1167685709683,17.1167685709683,17.1167685709683,"sudden.weight.loss",8
"275",16.6982451404113,16.6982451404113,16.6982451404113,"delayed.healing",8
"276",16.2747350009096,16.2747350009096,16.2747350009096,"Irritability",8
"277",15.5223311795916,15.5223311795916,15.5223311795916,"Alopecia",8
"278",40.7130988014984,40.7130988014984,40.7130988014984,"Polyuria",7
"279",37.2321946147849,37.2321946147849,37.2321946147849,"Polydipsia",7
"280",32.9783384799002,32.9783384799002,32.9783384799002,"Gender",7
"281",22.9402441063688,22.9402441063688,22.9402441063688,"Age",7
"282",17.1167685709683,17.1167685709683,17.1167685709683,"sudden.weight.loss",7
"283",16.6982451404113,16.6982451404113,16.6982451404113,"delayed.healing",7
"284",16.2747350009096,16.2747350009096,16.2747350009096,"Irritability",7
"285",40.7130988014984,40.7130988014984,40.7130988014984,"Polyuria",6
"286",37.2321946147849,37.2321946147849,37.2321946147849,"Polydipsia",6
"287",32.9783384799002,32.9783384799002,32.9783384799002,"Gender",6
"288",22.9402441063688,22.9402441063688,22.9402441063688,"Age",6
"289",17.1167685709683,17.1167685709683,17.1167685709683,"sudden.weight.loss",6
"290",16.6982451404113,16.6982451404113,16.6982451404113,"delayed.healing",6
"291",40.7130988014984,40.7130988014984,40.7130988014984,"Polyuria",5
"292",37.2321946147849,37.2321946147849,37.2321946147849,"Polydipsia",5
"293",32.9783384799002,32.9783384799002,32.9783384799002,"Gender",5
"294",22.9402441063688,22.9402441063688,22.9402441063688,"Age",5
"295",17.1167685709683,17.1167685709683,17.1167685709683,"sudden.weight.loss",5
"296",40.7130988014984,40.7130988014984,40.7130988014984,"Polyuria",4
"297",37.2321946147849,37.2321946147849,37.2321946147849,"Polydipsia",4
"298",32.9783384799002,32.9783384799002,32.9783384799002,"Gender",4
"299",22.9402441063688,22.9402441063688,22.9402441063688,"Age",4
"300",40.7130988014984,40.7130988014984,40.7130988014984,"Polyuria",3
"301",37.2321946147849,37.2321946147849,37.2321946147849,"Polydipsia",3
"302",32.9783384799002,32.9783384799002,32.9783384799002,"Gender",3
"303",40.7130988014984,40.7130988014984,40.7130988014984,"Polyuria",2
"304",37.2321946147849,37.2321946147849,37.2321946147849,"Polydipsia",2
"305",40.7130988014984,40.7130988014984,40.7130988014984,"Polyuria",1
"306",39.8544324738761,39.8544324738761,39.8544324738761,"Polyuria",16
"307",36.986491951849,36.986491951849,36.986491951849,"Polydipsia",16
"308",30.7255856672386,30.7255856672386,30.7255856672386,"Gender",16
"309",21.5092850236484,21.5092850236484,21.5092850236484,"Age",16
"310",17.1312711222424,17.1312711222424,17.1312711222424,"Irritability",16
"311",16.63784813736,16.63784813736,16.63784813736,"Itching",16
"312",16.3301445082121,16.3301445082121,16.3301445082121,"Alopecia",16
"313",16.28027532006,16.28027532006,16.28027532006,"sudden.weight.loss",16
"314",16.1356356161798,16.1356356161798,16.1356356161798,"delayed.healing",16
"315",15.4292259547508,15.4292259547508,15.4292259547508,"partial.paresis",16
"316",12.648271111957,12.648271111957,12.648271111957,"visual.blurring",16
"317",11.9539538464514,11.9539538464514,11.9539538464514,"Polyphagia",16
"318",11.9373824790843,11.9373824790843,11.9373824790843,"Genital.thrush",16
"319",11.5446274674045,11.5446274674045,11.5446274674045,"weakness",16
"320",11.3502267797077,11.3502267797077,11.3502267797077,"muscle.stiffness",16
"321",10.6936737224481,10.6936737224481,10.6936737224481,"Obesity",16
"322",39.8544324738761,39.8544324738761,39.8544324738761,"Polyuria",9
"323",36.986491951849,36.986491951849,36.986491951849,"Polydipsia",9
"324",30.7255856672386,30.7255856672386,30.7255856672386,"Gender",9
"325",21.5092850236484,21.5092850236484,21.5092850236484,"Age",9
"326",17.1312711222424,17.1312711222424,17.1312711222424,"Irritability",9
"327",16.63784813736,16.63784813736,16.63784813736,"Itching",9
"328",16.3301445082121,16.3301445082121,16.3301445082121,"Alopecia",9
"329",16.28027532006,16.28027532006,16.28027532006,"sudden.weight.loss",9
"330",16.1356356161798,16.1356356161798,16.1356356161798,"delayed.healing",9
"331",39.8544324738761,39.8544324738761,39.8544324738761,"Polyuria",8
"332",36.986491951849,36.986491951849,36.986491951849,"Polydipsia",8
"333",30.7255856672386,30.7255856672386,30.7255856672386,"Gender",8
"334",21.5092850236484,21.5092850236484,21.5092850236484,"Age",8
"335",17.1312711222424,17.1312711222424,17.1312711222424,"Irritability",8
"336",16.63784813736,16.63784813736,16.63784813736,"Itching",8
"337",16.3301445082121,16.3301445082121,16.3301445082121,"Alopecia",8
"338",16.28027532006,16.28027532006,16.28027532006,"sudden.weight.loss",8
"339",39.8544324738761,39.8544324738761,39.8544324738761,"Polyuria",7
"340",36.986491951849,36.986491951849,36.986491951849,"Polydipsia",7
"341",30.7255856672386,30.7255856672386,30.7255856672386,"Gender",7
"342",21.5092850236484,21.5092850236484,21.5092850236484,"Age",7
"343",17.1312711222424,17.1312711222424,17.1312711222424,"Irritability",7
"344",16.63784813736,16.63784813736,16.63784813736,"Itching",7
"345",16.3301445082121,16.3301445082121,16.3301445082121,"Alopecia",7
"346",39.8544324738761,39.8544324738761,39.8544324738761,"Polyuria",6
"347",36.986491951849,36.986491951849,36.986491951849,"Polydipsia",6
"348",30.7255856672386,30.7255856672386,30.7255856672386,"Gender",6
"349",21.5092850236484,21.5092850236484,21.5092850236484,"Age",6
"350",17.1312711222424,17.1312711222424,17.1312711222424,"Irritability",6
"351",16.63784813736,16.63784813736,16.63784813736,"Itching",6
"352",39.8544324738761,39.8544324738761,39.8544324738761,"Polyuria",5
"353",36.986491951849,36.986491951849,36.986491951849,"Polydipsia",5
"354",30.7255856672386,30.7255856672386,30.7255856672386,"Gender",5
"355",21.5092850236484,21.5092850236484,21.5092850236484,"Age",5
"356",17.1312711222424,17.1312711222424,17.1312711222424,"Irritability",5
"357",39.8544324738761,39.8544324738761,39.8544324738761,"Polyuria",4
"358",36.986491951849,36.986491951849,36.986491951849,"Polydipsia",4
"359",30.7255856672386,30.7255856672386,30.7255856672386,"Gender",4
"360",21.5092850236484,21.5092850236484,21.5092850236484,"Age",4
"361",39.8544324738761,39.8544324738761,39.8544324738761,"Polyuria",3
"362",36.986491951849,36.986491951849,36.986491951849,"Polydipsia",3
"363",30.7255856672386,30.7255856672386,30.7255856672386,"Gender",3
"364",39.8544324738761,39.8544324738761,39.8544324738761,"Polyuria",2
"365",36.986491951849,36.986491951849,36.986491951849,"Polydipsia",2
"366",39.8544324738761,39.8544324738761,39.8544324738761,"Polyuria",1
"367",40.658261035388,40.658261035388,40.658261035388,"Polyuria",16
"368",37.0695306640203,37.0695306640203,37.0695306640203,"Polydipsia",16
"369",32.9238562946743,32.9238562946743,32.9238562946743,"Gender",16
"370",22.7538696439641,22.7538696439641,22.7538696439641,"Age",16
"371",18.4935926151213,18.4935926151213,18.4935926151213,"Irritability",16
"372",17.5786861879282,17.5786861879282,17.5786861879282,"Alopecia",16
"373",17.2116339657417,17.2116339657417,17.2116339657417,"delayed.healing",16
"374",16.5687020161121,16.5687020161121,16.5687020161121,"sudden.weight.loss",16
"375",16.5482892664102,16.5482892664102,16.5482892664102,"partial.paresis",16
"376",15.4145042448478,15.4145042448478,15.4145042448478,"Itching",16
"377",13.665915092505,13.665915092505,13.665915092505,"visual.blurring",16
"378",13.6453667486123,13.6453667486123,13.6453667486123,"Genital.thrush",16
"379",12.8169588832665,12.8169588832665,12.8169588832665,"weakness",16
"380",11.811672004291,11.811672004291,11.811672004291,"muscle.stiffness",16
"381",11.7903442045023,11.7903442045023,11.7903442045023,"Polyphagia",16
"382",11.4771216813291,11.4771216813291,11.4771216813291,"Obesity",16
"383",40.658261035388,40.658261035388,40.658261035388,"Polyuria",9
"384",37.0695306640203,37.0695306640203,37.0695306640203,"Polydipsia",9
"385",32.9238562946743,32.9238562946743,32.9238562946743,"Gender",9
"386",22.7538696439641,22.7538696439641,22.7538696439641,"Age",9
"387",18.4935926151213,18.4935926151213,18.4935926151213,"Irritability",9
"388",17.5786861879282,17.5786861879282,17.5786861879282,"Alopecia",9
"389",17.2116339657417,17.2116339657417,17.2116339657417,"delayed.healing",9
"390",16.5687020161121,16.5687020161121,16.5687020161121,"sudden.weight.loss",9
"391",16.5482892664102,16.5482892664102,16.5482892664102,"partial.paresis",9
"392",40.658261035388,40.658261035388,40.658261035388,"Polyuria",8
